Employee_ID,Name,Department,Role,Annual_Salary,Bonus,Total_Compensation,Years_of_Experience,Gender,Age,Performance_Rating,Salary_Range,Education_Level_Bachelor's,Education_Level_Master's,Education_Level_PhD,Bonus_Percentage,Annual_Salary_Zscore,Total_Compensation_Category,Years_to_Retirement,Name_Initial,High_Performer
20579,Mary Turner,Finance,Manager,1.4742764459223914,21857.59,109386.41,20,Male,53,1.3584491478909024,High,0,0,1,23541.510664245554,1.4742764459223914,Medium,12,M,False
14326,Tony King,Sales,Analyst,-0.5298970509387254,19851.9,45348.54,5,Non-binary,50,1.4453787663647562,Medium,0,0,1,56228.429271022665,-0.5298970509387254,Low,15,T,False
72250,Lindsey Bauer,HR,Consultant,1.6962750332829852,33113.93,135627.02,2,Non-binary,34,-0.29321360311230654,High,0,0,1,33373.99737396557,1.6962750332829852,High,31,L,False
58831,Erik Larsen,Marketing,Engineer,0.6754457206519642,12009.01,177533.8,11,Non-binary,36,0.7499418185739309,High,0,1,0,17177.31512410298,0.6754457206519642,High,29,E,False
12327,Gabriel Cruz,Finance,Analyst,1.1856876928461064,30907.02,134152.72,18,Male,47,0.4891529631523716,High,0,1,0,36549.7830188801,1.1856876928461064,High,18,G,False
34771,Laura Washington,Finance,Manager,-1.5403130357738257,7930.89,63375.83,2,Female,23,-0.8147913139554254,Low,0,0,1,125965.8654069276,-1.5403130357738257,Low,42,L,False
31176,Andrew Leonard,Finance,Manager,-0.19589237394251746,17131.33,195903.38,6,Non-binary,57,0.4891529631523716,Medium,0,1,0,38158.39442717383,-0.19589237394251746,High,8,A,False
67161,Tiffany Ramirez,Sales,Manager,1.051038437402493,13986.02,184586.16,23,Non-binary,55,-1.77101711716781,High,0,1,0,17331.83362591229,1.051038437402493,High,10,T,False
79162,Michael Young,Marketing,Consultant,0.24040467322362677,14773.83,115191.92,1,Female,23,-1.3363690247985442,High,0,0,1,25728.652266157682,0.24040467322362677,Medium,42,M,False
47130,Victoria Kim,HR,Engineer,1.264467139569224,6431.14,79343.27,26,Non-binary,36,0.3152937262046652,High,0,0,1,7407.163853559447,1.264467139569224,Medium,29,V,False
39837,Christopher Khan,Sales,Manager,1.4458459856615562,41574.1,175822.35,3,Non-binary,34,1.532308384838609,High,0,0,1,45174.1367022212,1.4458459856615562,High,31,C,False
46565,Nicholas Green,Sales,Consultant,1.108828683663565,46513.55,163664.48,28,Female,25,1.532308384838609,High,0,0,1,56479.494065401384,1.108828683663565,High,40,N,False
99967,Stacy Porter,Marketing,Sales Executive,-1.2206081882849262,22464.45,183945.96,28,Female,22,-0.3801432215861597,Low,1,0,0,145165.97617667573,-1.2206081882849262,High,43,S,False
79654,Amanda Blair,HR,Manager,1.3485776144428483,29786.02,91476.7,10,Female,32,-0.29321360311230654,High,0,1,0,33378.13678554729,1.3485776144428483,Medium,33,A,False
59698,Laurie Smith,Finance,Manager,-0.8392611296478398,38800.74,45549.96,27,Male,22,-0.20628398463845368,Medium,0,0,1,146840.40646589253,-0.8392611296478398,Low,43,L,False
17040,Tina Williams,Engineering,Analyst,-1.4927102021187006,33424.92,126112.14,18,Male,48,1.6192380033124625,Low,0,0,1,436198.74158829387,-1.4927102021187006,High,17,T,False
76321,Randall Nelson,Sales,Engineer,0.26049274773856873,44021.85,66064.71,15,Female,29,-1.2494394063246912,High,1,0,0,75901.77710677548,0.26049274773856873,Low,36,R,False
34741,Bradley Nolan,Finance,Manager,1.1776292061327744,26223.13,141043.19,17,Female,47,1.6192380033124625,High,1,0,0,31095.82474840797,1.1776292061327744,High,18,B,False
56454,Cathy Smith,Sales,Analyst,1.4291371334482574,11323.77,108943.45,22,Male,30,1.2715195294170498,High,0,0,1,12368.806188374041,1.4291371334482574,Medium,35,C,False
18267,Randy Ellis,Finance,Engineer,0.18519138101593155,36513.26,46328.8,9,Female,59,1.2715195294170498,High,1,0,0,65393.186424242114,0.18519138101593155,Low,6,R,False
47198,Nicholas Tate,Finance,Manager,1.3329438397044175,14439.77,77311.07,3,Male,34,-1.2494394063246912,High,0,1,0,16262.9695169631,1.3329438397044175,Medium,31,N,False
52743,Ashley Bryan,Sales,Engineer,0.7944726080147053,27228.0,195565.12,9,Non-binary,36,-0.03242474769074725,High,1,0,0,37131.094574301205,0.7944726080147053,High,29,A,False
29017,James Thompson,Engineering,Sales Executive,1.6503632366108756,10043.58,63634.78,2,Female,52,-0.46707284006001293,High,1,0,0,10258.748109837912,1.6503632366108756,Low,13,J,False
27157,Anna Harrison,HR,Manager,0.646860003107697,47734.67,58009.85,13,Female,52,-1.77101711716781,High,0,1,0,69089.24707186318,0.646860003107697,Low,13,A,False
97823,Elizabeth Lee,Marketing,Engineer,-1.1992178536987463,16365.16,59864.43,4,Non-binary,35,0.8368714370477841,Low,0,0,1,101715.55585359168,-1.1992178536987463,Low,30,E,False
98316,Terry Hughes,HR,Consultant,0.9599404342196209,7283.02,132353.45,28,Non-binary,44,0.4022233446785184,High,0,1,0,9327.62971258402,0.9599404342196209,High,21,T,False
26743,Bridget Munoz,Marketing,Consultant,-0.9326429991551604,46652.54,136716.86,17,Female,45,-0.46707284006001293,Medium,1,0,0,196492.22116072453,-0.9326429991551604,High,20,B,False
97258,Brandon Velez,Sales,Manager,0.29575579587681855,13963.55,64734.71,28,Non-binary,36,-0.03242474769074725,High,0,1,0,23662.673970594875,0.29575579587681855,Low,29,B,False
53583,Laura Becker,HR,Engineer,-1.1902335266136004,45645.25,92735.05,25,Non-binary,34,0.8368714370477841,Low,1,0,0,279225.5714619611,-1.1902335266136004,Medium,31,L,False
63178,Laura Trevino,HR,Manager,-0.4117243954864605,15329.92,64269.47,11,Non-binary,29,-1.1625097878508381,Medium,0,0,1,39613.60432441581,-0.4117243954864605,Low,36,L,False
23631,Mr. Dylan Schmidt,Engineering,Consultant,0.45790143306788267,14643.39,96470.66,12,Non-binary,36,-1.5102282617462506,High,0,0,1,23000.263184373835,0.45790143306788267,Medium,29,M,False
34472,Sierra Richards,Sales,Manager,-1.6542649110779255,43739.01,140421.81,4,Non-binary,36,0.8368714370477841,Low,1,0,0,1446192.3321572642,-1.6542649110779255,High,29,S,False
35824,Emily Marquez,Finance,Engineer,-0.08284479310151098,8710.89,45747.06,8,Male,48,-1.5971578802201036,Medium,0,1,0,18094.540158573047,-0.08284479310151098,Low,17,E,False
10801,Kristin Woodward,Finance,Manager,0.13608730448549597,19268.62,68725.73,4,Female,35,-1.3363690247985442,Medium,0,1,0,35402.89565122774,0.13608730448549597,Low,30,K,False
21478,Ashley Patton,Sales,Consultant,-1.0307012814097793,43872.11,77805.78,9,Female,27,-1.5102282617462506,Medium,0,0,1,209639.87076769798,-1.0307012814097793,Medium,38,A,False
62246,Brandon Valentine,HR,Manager,-1.2908110959306072,30702.28,59065.13,23,Male,32,-0.3801432215861597,Low,1,0,0,228109.7009263678,-1.2908110959306072,Low,33,B,False
95510,Mariah Rice,Marketing,Consultant,1.721380452865579,33776.66,97053.94,11,Male,49,-1.6840874986939567,High,1,0,0,33796.4165428292,1.721380452865579,Medium,16,M,False
89472,Madison Singh,Marketing,Analyst,0.6678900774259938,25396.57,163214.61,22,Non-binary,27,-0.3801432215861597,High,1,0,0,36439.532406232676,0.6678900774259938,High,38,M,False
17267,Patrick Fuller,Sales,Engineer,0.9889434453195628,43829.66,180403.81,22,Non-binary,56,0.4022233446785184,High,0,0,1,55541.911382991544,0.9889434453195628,High,9,P,False
33998,Daniel Boyer,Sales,Sales Executive,0.9094837182137316,18275.37,156063.97,26,Non-binary,56,1.184589910943197,High,0,0,1,23848.401688029586,0.9094837182137316,High,9,D,False
74466,Charles Wilson,Sales,Consultant,0.27428371357813774,40690.82,67433.11,3,Non-binary,31,-0.9886505509031317,High,0,0,1,69682.7523915488,0.27428371357813774,Low,34,C,False
30973,Sandra Smith,Marketing,Sales Executive,1.4116402713086407,49429.79,184706.45,19,Female,43,0.14143448925695917,High,0,0,1,54289.40434673399,1.4116402713086407,High,22,S,False
79996,Laurie Freeman,Engineering,Manager,1.7234165412397338,14665.95,87576.37,17,Female,43,-0.7278616954815721,High,0,1,0,14665.95,1.7234165412397338,Medium,22,L,False
92093,Shawn Contreras,Sales,Analyst,-0.2175574188648925,29259.58,162834.66,29,Male,42,0.6630122001000778,Medium,1,0,0,66088.55600143505,-0.2175574188648925,High,23,S,False
51410,Sharon Gonzalez,Sales,Consultant,-0.6480006327424431,42434.84,164626.69,16,Non-binary,49,-1.0755801693769849,Medium,1,0,0,132962.18014899016,-0.6480006327424431,High,16,S,False
13469,Todd Green,Engineering,Sales Executive,0.4864199780731955,8616.2,100279.75,25,Non-binary,35,1.2715195294170498,High,1,0,0,13361.56281340044,0.4864199780731955,Medium,30,T,False
94516,Christopher Payne,Sales,Consultant,0.9964841965203869,44794.87,111889.6,14,Male,57,1.0976602924693433,High,0,0,1,56609.735803422365,0.9964841965203869,Medium,8,C,False
63676,Bradley Williams,Marketing,Engineer,-0.7167491915494429,16342.78,93861.74,22,Female,22,0.9238010555216369,Medium,0,0,1,54583.00459239496,-0.7167491915494429,Medium,43,B,False
84614,David Brown,Sales,Sales Executive,1.319548938363401,35161.99,65014.93,23,Non-binary,31,-0.8147913139554254,High,0,0,1,39773.900511351494,1.319548938363401,Low,34,D,False
46564,Justin Carrillo,HR,Analyst,-0.47073198559028095,17569.66,123031.02,1,Female,42,-0.46707284006001293,Medium,0,0,1,47479.82412800774,-0.47073198559028095,Medium,23,J,False
43234,Peter Roberts,HR,Consultant,1.712139792836971,15651.06,180304.3,7,Female,24,-0.29321360311230654,High,1,0,0,15701.89697335313,1.712139792836971,High,41,P,False
79426,Shannon Hernandez,Engineering,Analyst,-1.076698311161977,27907.06,55511.07,24,Male,53,1.4453787663647562,Medium,0,0,1,142333.8486952818,-1.076698311161977,Low,12,S,False
11507,John Smith,Sales,Analyst,0.7203150755638855,42378.81,142263.86,10,Non-binary,56,-0.20628398463845368,High,1,0,0,59520.58154408721,0.7203150755638855,High,9,J,False
24888,Denise Spencer,Engineering,Engineer,0.4786491926116117,7480.67,189611.8,2,Non-binary,24,1.532308384838609,High,1,0,0,11640.916052689323,0.4786491926116117,High,41,D,False
74373,Joseph Guzman,Sales,Analyst,1.3126723081137468,34167.24,147050.04,15,Male,58,0.7499418185739309,High,0,0,1,38735.18398559447,1.3126723081137468,High,7,J,False
17666,April Brown,Sales,Engineer,-0.638962757737093,46674.62,64573.13,27,Female,25,-1.5971578802201036,Medium,0,1,0,145067.32702048655,-0.638962757737093,Low,40,A,False
99429,Christopher Wagner,HR,Analyst,0.6046750149411589,32361.66,120485.58,17,Non-binary,41,0.9238010555216369,High,1,0,0,47674.69910265548,0.6046750149411589,Medium,24,C,False
93932,Nathaniel Munoz,Sales,Analyst,-0.25850573524115217,29393.79,51819.12,6,Non-binary,22,-1.5971578802201036,Medium,1,0,0,68202.78577560432,-0.25850573524115217,Low,43,N,False
32648,Reginald Barrett,Finance,Sales Executive,-0.27906908715435613,7176.91,68264.01,9,Male,53,0.22836410773081198,Medium,1,0,0,16883.966720825778,-0.27906908715435613,Low,12,R,False
62462,Jeffrey Ramos,Marketing,Manager,1.6515178438370535,40226.29,112215.79,7,Male,37,1.532308384838609,High,0,0,1,41074.16820463986,1.6515178438370535,Medium,28,J,False
38658,Donald Lopez,Sales,Sales Executive,0.6673609352559292,26182.93,67297.66,10,Male,29,0.9238010555216369,High,0,1,0,37576.00902575762,0.6673609352559292,Low,36,D,False
36749,Jenny Stanley,Engineering,Analyst,1.0290010918514791,47275.35,46957.64,23,Female,57,-0.7278616954815721,High,0,1,0,59047.797061216654,1.0290010918514791,Low,8,J,False
97427,Jessica Barrera,Finance,Manager,-1.5256950872612811,29599.97,160982.68,26,Non-binary,27,-0.9886505509031317,Low,0,0,1,440754.2171094341,-1.5256950872612811,High,38,J,False
67791,Chelsea Banks,Sales,Engineer,1.2435964416051453,5081.55,168812.13,15,Non-binary,35,-0.9017209324292785,High,1,0,0,5893.426520238992,1.2435964416051453,High,30,C,False
46309,Elizabeth Vance,Marketing,Analyst,1.175999955211533,38799.52,149598.71,27,Non-binary,30,1.532308384838609,High,0,0,1,46034.65257970247,1.175999955211533,High,35,E,False
16773,Mark Webb,Finance,Sales Executive,0.34654647346788664,15027.57,115441.21,23,Non-binary,26,-0.6409320770077193,High,1,0,0,24851.648837460154,0.34654647346788664,Medium,39,M,False
42629,Dr. Joseph Fuller Jr.,Engineering,Engineer,-1.2553528672074714,16943.05,192271.01,12,Male,36,-1.4232986432723975,Low,0,0,1,117030.48881837323,-1.2553528672074714,High,29,D,False
31341,Amy Jacobs,HR,Manager,0.48067735969579545,35659.41,188548.83,4,Male,35,-0.11935436616460045,High,1,0,0,55440.54125627913,0.48067735969579545,High,30,A,False
82052,Carol Williams,HR,Consultant,-0.6390343661984315,23628.93,187574.59,18,Female,46,0.7499418185739309,Medium,1,0,0,73444.72783983866,-0.6390343661984315,High,19,C,False
96997,Richard Wolf,Finance,Manager,-0.6817453280190454,32035.9,139083.93,29,Male,56,0.054504870783105966,Medium,1,0,0,103521.48484986562,-0.6817453280190454,High,9,R,False
80614,Arthur Bradford,Engineering,Engineer,1.1816205857233788,10173.47,155857.01,8,Female,49,-1.4232986432723975,High,0,1,0,12047.4991146938,1.1816205857233788,High,16,A,False
52190,Darren Walker,Sales,Analyst,0.30593180182520696,18514.21,146833.77,26,Female,50,0.4022233446785184,High,0,0,1,31219.668956556616,0.30593180182520696,High,15,D,False
49909,Craig Johnson,Sales,Analyst,-0.8262119134011585,12575.09,81939.99,25,Female,23,1.184589910943197,Medium,0,1,0,46924.77779146941,-0.8262119134011585,Medium,42,C,False
87778,Joseph Foster,Sales,Sales Executive,-1.5053668392344173,27626.8,62842.44,16,Male,48,0.4891529631523716,Low,1,0,0,378480.8213431572,-1.5053668392344173,Low,17,J,False
60583,Stephen Fisher,HR,Consultant,-0.40106328974024635,18075.03,116987.54,20,Non-binary,54,0.4022233446785184,Medium,1,0,0,46340.631560264505,-0.40106328974024635,Medium,11,S,False
29282,Theresa Lozano,HR,Manager,-0.29235182302938345,32366.52,50711.78,15,Male,29,1.532308384838609,Medium,1,0,0,76832.83864944866,-0.29235182302938345,Low,36,T,False
12521,Oscar Reynolds,HR,Consultant,-0.1387225231119766,48777.25,142454.21,20,Female,54,1.6192380033124625,Medium,0,0,1,104814.59301981216,-0.1387225231119766,High,11,O,False
75978,Paul Diaz,Engineering,Analyst,-0.17432206764819635,35376.5,175149.64,14,Female,22,0.054504870783105966,Medium,0,0,1,77725.59214141082,-0.17432206764819635,High,43,P,False
95460,Jodi Andrews,Sales,Sales Executive,-0.4711682902418857,42170.99,128860.04,2,Male,48,-0.29321360311230654,Medium,0,1,0,114000.45413251159,-0.4711682902418857,High,17,J,False
85258,Lisa Sharp,Engineering,Sales Executive,-1.5341410834799958,31609.12,171452.75,19,Female,57,0.14143448925695917,Low,0,0,1,488302.66802327277,-1.5341410834799958,High,8,L,False
34523,Andrea Cook,Engineering,Engineer,0.10790081995576858,38049.37,117685.82,16,Female,48,0.4022233446785184,Medium,0,1,0,70964.56122406217,0.10790081995576858,Medium,17,A,False
26833,Pamela Love,HR,Analyst,0.6980825494279861,5173.98,120305.37,23,Female,59,-0.6409320770077193,High,1,0,0,7332.535373197999,0.6980825494279861,Medium,6,P,False
15453,Kevin Weeks,Sales,Consultant,-1.0389337196508752,34213.96,110962.63,12,Non-binary,45,1.2715195294170498,Medium,0,1,0,165356.6427033872,-1.0389337196508752,Medium,20,K,False
70121,April Clark,Engineering,Sales Executive,0.8245240810552127,27786.085,96700.16,19,Female,26,-1.3363690247985442,High,1,0,0,67225.62073110307,0.8245240810552127,Medium,39,A,False
51498,Maria Davis,Engineering,Consultant,-1.6852618692893755,38565.26,192426.08,8,Male,23,0.3152937262046652,Low,0,1,0,1806774.2539518836,-1.6852618692893755,High,42,M,False
36633,Tiffany Ware,HR,Sales Executive,-0.04709917997822622,24786.01,175499.39,12,Female,22,1.0976602924693433,Medium,1,0,0,50411.60812217229,-0.04709917997822622,High,43,T,False
50927,Julie Mitchell,Marketing,Engineer,1.157062052000385,16387.25,92248.81,1,Male,43,1.532308384838609,High,1,0,0,19569.30272012772,1.157062052000385,Medium,22,J,False
85219,Adam Sims,Finance,Sales Executive,1.0066884022610725,8570.36,94406.69,4,Non-binary,28,-0.03242474769074725,High,1,0,0,10790.881938622788,1.0066884022610725,Medium,37,A,False
39398,Candace Greer,Engineering,Sales Executive,-1.285566885118184,21605.17,190861.67,27,Male,41,-0.9886505509031317,Low,0,1,0,158744.80513042968,-1.285566885118184,High,24,C,False
62781,James Barker,Marketing,Consultant,0.8028964246215011,26888.28,87910.01,6,Female,51,-0.9017209324292785,High,1,0,0,36547.275472151654,0.8028964246215011,Medium,14,J,False
41407,Suzanne Mitchell,Finance,Manager,1.1305342855905918,47119.92,73668.6,22,Non-binary,28,-1.2494394063246912,High,0,0,1,56786.080936186234,1.1305342855905918,Low,37,S,False
99468,Michelle Miranda,Sales,Manager,-1.2905981716561858,45019.22,161763.64,22,Female,28,-0.11935436616460045,Low,0,0,1,334328.87256302143,-1.2905981716561858,High,37,M,False
41418,Erika Bush,HR,Manager,0.8372865466049437,30069.76,85307.22,14,Female,22,-1.4232986432723975,High,0,1,0,40330.37427561588,0.8372865466049437,Medium,43,E,False
51587,Bruce Lopez,Sales,Consultant,-0.39360903902590505,24194.42,127233.6,18,Female,34,-0.9886505509031317,Medium,0,1,0,61690.98448537493,-0.39360903902590505,High,31,B,False
80850,Joann Anderson,Finance,Sales Executive,-0.937051989153037,10818.33,195471.47,27,Female,58,0.22836410773081198,Medium,0,1,0,45809.119776242434,-0.937051989153037,High,7,J,False
70426,Dana Wilcox,Sales,Engineer,0.6993692837708806,33508.0,192360.61,24,Female,22,-1.5971578802201036,High,0,1,0,47462.50004187792,0.6993692837708806,High,43,D,False
95980,Stacy Martin,Engineering,Engineer,-0.7370318129460729,42978.72,156115.37,24,Female,37,-0.46707284006001293,Medium,0,1,0,146391.1536746839,-0.7370318129460729,High,28,S,False
12993,Katherine Schultz,Marketing,Consultant,0.20254470938127347,34903.21,95735.76,10,Male,57,1.532308384838609,High,0,0,1,61956.8401647114,0.20254470938127347,Medium,8,K,False
34721,Katherine Montgomery,Engineering,Engineer,-1.7133716757321833,35562.43,178022.68,28,Non-binary,29,-0.3801432215861597,Low,0,1,0,2679045.0045436206,-1.7133716757321833,High,36,K,False
38985,Robert Grant,Sales,Consultant,-1.1116603502813274,19188.83,148442.8,7,Female,46,0.3152937262046652,Medium,0,0,1,103149.23568241976,-1.1116603502813274,High,19,R,False
74977,Carol Huerta,Marketing,Consultant,1.6737776192104536,30332.73,107759.01,8,Non-binary,29,0.4891529631523716,High,1,0,0,30771.27227649995,1.6737776192104536,Medium,36,C,False
16289,Monique Jones,HR,Engineer,-0.8503816702123743,38166.54,92052.8,13,Non-binary,49,0.5760825816262249,Medium,0,0,1,146206.91242002262,-0.8503816702123743,Medium,16,M,False
32608,Christopher Lowery,Finance,Consultant,-0.34398722698296236,45024.98,145015.11,7,Male,49,1.0976602924693433,Medium,1,0,0,110780.52976979327,-0.34398722698296236,High,16,C,False
51319,Derek Lam,Engineering,Sales Executive,-0.8871757452762253,5159.1,50155.11,24,Female,27,-1.5102282617462506,Medium,0,0,1,20596.78258728368,-0.8871757452762253,Low,38,D,False
65421,Caleb Parker,Marketing,Engineer,-0.7064717930894255,41491.52,192532.36,13,Female,23,-0.03242474769074725,Medium,0,1,0,137224.54890579823,-0.7064717930894255,High,42,C,False
19059,Miss Christie Randolph,Engineering,Analyst,-1.1128523459961686,9382.7,151447.08,12,Male,41,-0.5540024585338661,Medium,1,0,0,50529.50413704954,-1.1128523459961686,High,24,M,False
54816,Samantha Golden,Sales,Manager,1.1369974245037577,30437.4,132423.08,12,Female,54,-0.20628398463845368,High,0,0,1,36599.46932293979,1.1369974245037577,High,11,S,False
77988,Brent Evans,Sales,Engineer,1.3947162768597285,13911.28,58099.28,11,Male,40,-0.20628398463845368,High,0,0,1,15360.922906961736,1.3947162768597285,Low,25,B,False
63059,Nicholas Hernandez,Finance,Engineer,0.5516980613180859,44562.76,117874.23,28,Female,32,1.4453787663647562,High,0,0,1,67153.9034616859,0.5516980613180859,Medium,33,N,False
75433,Sarah Washington,Marketing,Engineer,0.9017084968297637,46083.51,173815.52,7,Male,33,0.14143448925695917,High,0,1,0,60312.26275712575,0.9017084968297637,High,32,S,False
